district,sample,day,time,predicted,true
马鞍村1社,0,Day1,18:00,0.9447,0.983
马鞍村1社,0,Day1,18:15,0.9455,0.998
马鞍村1社,0,Day1,18:30,0.9418,0.986
马鞍村1社,0,Day1,18:45,0.9348,0.963
马鞍村1社,0,Day1,19:00,0.9296,0.89
马鞍村1社,0,Day1,19:15,0.9286,0.943
马鞍村1社,0,Day1,19:30,0.9253,0.987
马鞍村1社,0,Day1,19:45,0.9242,0.92
马鞍村1社,0,Day1,20:00,0.9233,0.982
马鞍村1社,0,Day1,20:15,0.9317,0.907
马鞍村1社,0,Day1,20:30,0.9252,0.982
马鞍村1社,0,Day1,20:45,0.9219,0.965
马鞍村1社,0,Day1,21:00,0.9226,0.88
马鞍村1社,0,Day1,21:15,0.9191,0.967
马鞍村1社,0,Day1,21:30,0.9159,0.997
马鞍村1社,0,Day1,21:45,0.9057,0.898
马鞍村1社,0,Day1,22:00,0.89,0.98
马鞍村1社,0,Day1,22:15,0.8857,0.962
马鞍村1社,0,Day1,22:30,0.87,0.958
马鞍村1社,0,Day1,22:45,0.8627,0.905
马鞍村1社,0,Day1,23:00,0.854,0.921
马鞍村1社,0,Day1,23:15,0.8218,0.801
马鞍村1社,0,Day1,23:30,0.811,0.786
马鞍村1社,0,Day1,23:45,0.8096,0.805
马鞍村1社,0,Day2,00:00,0.811,0.722
马鞍村1社,0,Day2,00:15,0.8095,0.735
马鞍村1社,0,Day2,00:30,0.7881,0.78
马鞍村1社,0,Day2,00:45,0.791,0.745
马鞍村1社,0,Day2,01:00,0.7845,0.769
马鞍村1社,0,Day2,01:15,0.7943,0.704
马鞍村1社,0,Day2,01:30,0.7752,0.699
马鞍村1社,0,Day2,01:45,0.7772,0.717
马鞍村1社,0,Day2,02:00,0.7696,0.75
马鞍村1社,0,Day2,02:15,0.7634,0.834
马鞍村1社,0,Day2,02:30,0.7642,0.687
马鞍村1社,0,Day2,02:45,0.7621,0.735
马鞍村1社,0,Day2,03:00,0.7629,0.763
马鞍村1社,0,Day2,03:15,0.7451,0.7
马鞍村1社,0,Day2,03:30,0.7552,0.719
马鞍村1社,0,Day2,03:45,0.7577,0.732
马鞍村1社,0,Day2,04:00,0.7468,0.716
马鞍村1社,0,Day2,04:15,0.7526,0.714
马鞍村1社,0,Day2,04:30,0.7486,0.729
马鞍村1社,0,Day2,04:45,0.7413,0.704
马鞍村1社,0,Day2,05:00,0.7488,0.76
马鞍村1社,0,Day2,05:15,0.748,0.684
马鞍村1社,0,Day2,05:30,0.7525,0.672
马鞍村1社,0,Day2,05:45,0.7586,0.77
马鞍村1社,0,Day2,06:00,0.7741,0.667
马鞍村1社,0,Day2,06:15,0.7707,0.764
马鞍村1社,0,Day2,06:30,0.8009,0.675
马鞍村1社,0,Day2,06:45,0.808,0.752
马鞍村1社,0,Day2,07:00,0.8439,0.715
马鞍村1社,0,Day2,07:15,0.8812,0.779
马鞍村1社,0,Day2,07:30,0.9005,0.803
马鞍村1社,0,Day2,07:45,0.9358,0.962
马鞍村1社,0,Day2,08:00,0.9611,0.937
马鞍村1社,0,Day2,08:15,0.9739,0.958
马鞍村1社,0,Day2,08:30,0.9819,0.988
马鞍村1社,0,Day2,08:45,0.979,0.982
马鞍村1社,0,Day2,09:00,0.9789,0.993
马鞍村1社,0,Day2,09:15,0.9504,0.996
马鞍村1社,0,Day2,09:30,0.9394,0.985
马鞍村1社,0,Day2,09:45,0.9292,0.918
马鞍村1社,0,Day2,10:00,0.9222,0.977
马鞍村1社,0,Day2,10:15,0.898,0.992
马鞍村1社,0,Day2,10:30,0.8899,0.983
马鞍村1社,0,Day2,10:45,0.8853,0.862
马鞍村1社,0,Day2,11:00,0.8741,0.914
马鞍村1社,0,Day2,11:15,0.8702,0.911
马鞍村1社,0,Day2,11:30,0.8673,0.834
马鞍村1社,0,Day2,11:45,0.8592,0.759
马鞍村1社,0,Day2,12:00,0.8861,0.922
马鞍村1社,0,Day2,12:15,0.8873,0.722
马鞍村1社,0,Day2,12:30,0.9021,0.965
马鞍村1社,0,Day2,12:45,0.88,0.773
马鞍村1社,0,Day2,13:00,0.8679,0.799
马鞍村1社,0,Day2,13:15,0.8723,0.751
马鞍村1社,0,Day2,13:30,0.9019,0.918
马鞍村1社,0,Day2,13:45,0.8717,0.896
马鞍村1社,0,Day2,14:00,0.8844,0.965
马鞍村1社,0,Day2,14:15,0.8797,0.937
马鞍村1社,0,Day2,14:30,0.8705,0.947
马鞍村1社,0,Day2,14:45,0.8979,0.741
马鞍村1社,0,Day2,15:00,0.8926,0.889
马鞍村1社,0,Day2,15:15,0.9081,0.808
马鞍村1社,0,Day2,15:30,0.9199,0.899
马鞍村1社,0,Day2,15:45,0.9062,0.794
马鞍村1社,0,Day2,16:00,0.9197,0.869
马鞍村1社,0,Day2,16:15,0.9327,0.941
马鞍村1社,0,Day2,16:30,0.9424,0.974
马鞍村1社,0,Day2,16:45,0.941,0.991
马鞍村1社,0,Day2,17:00,0.9473,0.989
马鞍村1社,0,Day2,17:15,0.9454,0.955
马鞍村1社,0,Day2,17:30,0.9682,0.998
马鞍村1社,0,Day2,17:45,0.9663,0.927
马鞍村1社,0,Day2,18:00,0.9568,0.987
马鞍村1社,0,Day2,18:15,0.9388,0.991
马鞍村1社,0,Day2,18:30,0.9413,0.993
马鞍村1社,0,Day2,18:45,0.9294,0.977
马鞍村1社,0,Day2,19:00,0.9138,0.976
马鞍村1社,0,Day2,19:15,0.9254,0.979
马鞍村1社,0,Day2,19:30,0.9166,0.951
马鞍村1社,0,Day2,19:45,0.929,0.974
马鞍村1社,0,Day2,20:00,0.9271,0.975
马鞍村1社,0,Day2,20:15,0.9354,0.899
马鞍村1社,0,Day2,20:30,0.9364,0.967
马鞍村1社,0,Day2,20:45,0.9246,0.93
马鞍村1社,0,Day2,21:00,0.9268,0.921
马鞍村1社,0,Day2,21:15,0.9245,0.919
马鞍村1社,0,Day2,21:30,0.9157,0.956
马鞍村1社,0,Day2,21:45,0.916,0.977
马鞍村1社,0,Day2,22:00,0.891,0.942
马鞍村1社,0,Day2,22:15,0.8865,0.95
马鞍村1社,0,Day2,22:30,0.8749,0.726
马鞍村1社,0,Day2,22:45,0.8615,0.803
马鞍村1社,0,Day2,23:00,0.846,0.69
马鞍村1社,0,Day2,23:15,0.8257,0.795
马鞍村1社,0,Day2,23:30,0.8088,0.759
马鞍村1社,0,Day2,23:45,0.8093,0.728
马鞍村1社,0,Day3,00:00,0.8178,0.792
马鞍村1社,0,Day3,00:15,0.8032,0.711
马鞍村1社,0,Day3,00:30,0.79,0.82
马鞍村1社,0,Day3,00:45,0.7904,0.712
马鞍村1社,0,Day3,01:00,0.7902,0.743
马鞍村1社,0,Day3,01:15,0.7823,0.747
马鞍村1社,0,Day3,01:30,0.7824,0.706
马鞍村1社,0,Day3,01:45,0.7774,0.733
马鞍村1社,0,Day3,02:00,0.7766,0.715
马鞍村1社,0,Day3,02:15,0.7544,0.74
马鞍村1社,0,Day3,02:30,0.7664,0.786
马鞍村1社,0,Day3,02:45,0.7622,0.743
马鞍村1社,0,Day3,03:00,0.752,0.715
马鞍村1社,0,Day3,03:15,0.7449,0.681
马鞍村1社,0,Day3,03:30,0.755,0.671
马鞍村1社,0,Day3,03:45,0.7664,0.743
马鞍村1社,0,Day3,04:00,0.7598,0.767
马鞍村1社,0,Day3,04:15,0.7532,0.76
马鞍村1社,0,Day3,04:30,0.7474,0.671
马鞍村1社,0,Day3,04:45,0.7405,0.721
马鞍村1社,0,Day3,05:00,0.7568,0.729
马鞍村1社,0,Day3,05:15,0.7543,0.697
马鞍村1社,0,Day3,05:30,0.7568,0.75
马鞍村1社,0,Day3,05:45,0.7649,0.677
马鞍村1社,0,Day3,06:00,0.7719,0.752
马鞍村1社,0,Day3,06:15,0.7765,0.753
马鞍村1社,0,Day3,06:30,0.7973,0.864
马鞍村1社,0,Day3,06:45,0.8175,0.824
马鞍村1社,0,Day3,07:00,0.8474,0.67
马鞍村1社,0,Day3,07:15,0.8948,0.851
马鞍村1社,0,Day3,07:30,0.9145,0.764
马鞍村1社,0,Day3,07:45,0.9453,0.909
马鞍村1社,0,Day3,08:00,0.9653,0.951
马鞍村1社,0,Day3,08:15,0.9818,0.979
马鞍村1社,0,Day3,08:30,0.9857,0.986
马鞍村1社,0,Day3,08:45,0.981,0.937
马鞍村1社,0,Day3,09:00,0.9834,0.993
马鞍村1社,0,Day3,09:15,0.956,0.996
马鞍村1社,0,Day3,09:30,0.9486,0.974
马鞍村1社,0,Day3,09:45,0.9431,0.991
马鞍村1社,0,Day3,10:00,0.9295,0.942
马鞍村1社,0,Day3,10:15,0.9042,0.969
马鞍村1社,0,Day3,10:30,0.8998,0.985
马鞍村1社,0,Day3,10:45,0.8857,0.997
马鞍村1社,0,Day3,11:00,0.8597,0.975
马鞍村1社,0,Day3,11:15,0.8749,0.956
马鞍村1社,0,Day3,11:30,0.844,0.816
马鞍村1社,0,Day3,11:45,0.8676,0.991
马鞍村1社,0,Day3,12:00,0.8827,0.993
马鞍村1社,0,Day3,12:15,0.8954,0.921
马鞍村1社,0,Day3,12:30,0.8879,0.794
马鞍村1社,0,Day3,12:45,0.8714,0.76
马鞍村1社,0,Day3,13:00,0.8644,0.918
马鞍村1社,0,Day3,13:15,0.8821,0.959
马鞍村1社,0,Day3,13:30,0.8874,0.785
马鞍村1社,0,Day3,13:45,0.8748,0.791
马鞍村1社,0,Day3,14:00,0.8706,0.764
马鞍村1社,0,Day3,14:15,0.8652,0.909
马鞍村1社,0,Day3,14:30,0.8602,0.781
马鞍村1社,0,Day3,14:45,0.8872,0.832
马鞍村1社,0,Day3,15:00,0.899,0.774
马鞍村1社,0,Day3,15:15,0.8979,0.868
马鞍村1社,0,Day3,15:30,0.9128,0.942
马鞍村1社,0,Day3,15:45,0.9168,0.945
马鞍村1社,0,Day3,16:00,0.9258,0.956
马鞍村1社,0,Day3,16:15,0.9264,0.971
马鞍村1社,0,Day3,16:30,0.9396,0.95
马鞍村1社,0,Day3,16:45,0.9445,0.973
马鞍村1社,0,Day3,17:00,0.949,0.983
马鞍村1社,0,Day3,17:15,0.9494,0.921
马鞍村1社,0,Day3,17:30,0.9618,0.952
马鞍村1社,0,Day3,17:45,0.9642,0.951
马鞍村1社,0,Day3,18:00,0.9502,0.995
马鞍村1社,0,Day3,18:15,0.9484,0.949
马鞍村1社,0,Day3,18:30,0.9506,0.978
马鞍村1社,0,Day3,18:45,0.9316,0.946
马鞍村1社,0,Day3,19:00,0.9156,0.968
马鞍村1社,0,Day3,19:15,0.9176,0.951
马鞍村1社,0,Day3,19:30,0.9162,0.948
马鞍村1社,0,Day3,19:45,0.9262,0.968
马鞍村1社,0,Day3,20:00,0.9293,0.964
马鞍村1社,0,Day3,20:15,0.9406,0.937
马鞍村1社,0,Day3,20:30,0.9338,0.928
马鞍村1社,0,Day3,20:45,0.933,0.976
马鞍村1社,0,Day3,21:00,0.9274,0.929
马鞍村1社,0,Day3,21:15,0.9212,0.973
马鞍村1社,0,Day3,21:30,0.9118,0.992
马鞍村1社,0,Day3,21:45,0.9061,0.981
马鞍村1社,0,Day3,22:00,0.8832,0.962
马鞍村1社,0,Day3,22:15,0.8835,0.954
马鞍村1社,0,Day3,22:30,0.8723,0.944
马鞍村1社,0,Day3,22:45,0.871,0.943
马鞍村1社,0,Day3,23:00,0.8493,0.931
马鞍村1社,0,Day3,23:15,0.8267,0.937
马鞍村1社,0,Day3,23:30,0.8183,0.914
马鞍村1社,0,Day3,23:45,0.8139,0.949
幸福村1社,1,Day1,00:00,0.6712,0.641
幸福村1社,1,Day1,00:15,0.6415,0.634
幸福村1社,1,Day1,00:30,0.6712,0.609
幸福村1社,1,Day1,00:45,0.6578,0.648
幸福村1社,1,Day1,01:00,0.6363,0.639
幸福村1社,1,Day1,01:15,0.644,0.638
幸福村1社,1,Day1,01:30,0.6213,0.615
幸福村1社,1,Day1,01:45,0.6336,0.624
幸福村1社,1,Day1,02:00,0.6234,0.647
幸福村1社,1,Day1,02:15,0.6326,0.573
幸福村1社,1,Day1,02:30,0.6182,0.615
幸福村1社,1,Day1,02:45,0.652,0.688
幸福村1社,1,Day1,03:00,0.6229,0.601
幸福村1社,1,Day1,03:15,0.6357,0.608
幸福村1社,1,Day1,03:30,0.6159,0.607
幸福村1社,1,Day1,03:45,0.6193,0.654
幸福村1社,1,Day1,04:00,0.612,0.561
幸福村1社,1,Day1,04:15,0.6177,0.583
幸福村1社,1,Day1,04:30,0.6188,0.629
幸福村1社,1,Day1,04:45,0.608,0.587
幸福村1社,1,Day1,05:00,0.6221,0.647
幸福村1社,1,Day1,05:15,0.592,0.615
幸福村1社,1,Day1,05:30,0.6182,0.621
幸福村1社,1,Day1,05:45,0.5995,0.567
幸福村1社,1,Day1,06:00,0.6077,0.656
幸福村1社,1,Day1,06:15,0.6327,0.625
幸福村1社,1,Day1,06:30,0.701,0.6
幸福村1社,1,Day1,06:45,0.7048,0.962
幸福村1社,1,Day1,07:00,0.751,0.647
幸福村1社,1,Day1,07:15,0.7695,0.649
幸福村1社,1,Day1,07:30,0.7888,0.608
幸福村1社,1,Day1,07:45,0.8232,0.59
幸福村1社,1,Day1,08:00,0.8178,0.964
幸福村1社,1,Day1,08:15,0.8712,0.941
幸福村1社,1,Day1,08:30,0.9188,0.995
幸福村1社,1,Day1,08:45,0.9318,0.787
幸福村1社,1,Day1,09:00,0.9317,0.979
幸福村1社,1,Day1,09:15,0.9225,0.967
幸福村1社,1,Day1,09:30,0.8822,0.999
幸福村1社,1,Day1,09:45,0.8714,0.931
幸福村1社,1,Day1,10:00,0.8529,0.804
幸福村1社,1,Day1,10:15,0.8327,0.639
幸福村1社,1,Day1,10:30,0.8081,0.565
幸福村1社,1,Day1,10:45,0.822,0.982
幸福村1社,1,Day1,11:00,0.802,0.679
幸福村1社,1,Day1,11:15,0.7759,0.644
幸福村1社,1,Day1,11:30,0.7738,0.881
幸福村1社,1,Day1,11:45,0.7786,0.608
幸福村1社,1,Day1,12:00,0.7583,0.653
幸福村1社,1,Day1,12:15,0.7368,0.623
幸福村1社,1,Day1,12:30,0.7744,0.615
幸福村1社,1,Day1,12:45,0.7602,0.913
幸福村1社,1,Day1,13:00,0.7698,0.942
幸福村1社,1,Day1,13:15,0.7681,0.919
幸福村1社,1,Day1,13:30,0.764,0.706
幸福村1社,1,Day1,13:45,0.7728,0.948
幸福村1社,1,Day1,14:00,0.7503,0.696
幸福村1社,1,Day1,14:15,0.7423,0.633
幸福村1社,1,Day1,14:30,0.7869,0.74
幸福村1社,1,Day1,14:45,0.7671,0.654
幸福村1社,1,Day1,15:00,0.7549,0.703
幸福村1社,1,Day1,15:15,0.7703,0.684
幸福村1社,1,Day1,15:30,0.7667,0.756
幸福村1社,1,Day1,15:45,0.7594,0.745
幸福村1社,1,Day1,16:00,0.7665,0.645
幸福村1社,1,Day1,16:15,0.7931,0.704
幸福村1社,1,Day1,16:30,0.8093,0.907
幸福村1社,1,Day1,16:45,0.8511,0.951
幸福村1社,1,Day1,17:00,0.8151,0.962
幸福村1社,1,Day1,17:15,0.8526,0.926
幸福村1社,1,Day1,17:30,0.8526,0.723
幸福村1社,1,Day1,17:45,0.851,0.707
幸福村1社,1,Day1,18:00,0.8746,0.7
幸福村1社,1,Day1,18:15,0.8905,0.716
幸福村1社,1,Day1,18:30,0.8575,0.729
幸福村1社,1,Day1,18:45,0.8447,0.706
幸福村1社,1,Day1,19:00,0.833,0.734
幸福村1社,1,Day1,19:15,0.881,0.687
幸福村1社,1,Day1,19:30,0.8715,0.798
幸福村1社,1,Day1,19:45,0.8782,0.916
幸福村1社,1,Day1,20:00,0.8734,0.831
幸福村1社,1,Day1,20:15,0.8718,0.926
幸福村1社,1,Day1,20:30,0.8518,0.894
幸福村1社,1,Day1,20:45,0.8408,0.879
幸福村1社,1,Day1,21:00,0.8333,0.851
幸福村1社,1,Day1,21:15,0.8194,0.864
幸福村1社,1,Day1,21:30,0.8125,0.876
幸福村1社,1,Day1,21:45,0.7849,0.809
幸福村1社,1,Day1,22:00,0.7723,0.777
幸福村1社,1,Day1,22:15,0.7649,0.7
幸福村1社,1,Day1,22:30,0.7496,0.748
幸福村1社,1,Day1,22:45,0.7285,0.722
幸福村1社,1,Day1,23:00,0.7203,0.697
幸福村1社,1,Day1,23:15,0.7108,0.648
幸福村1社,1,Day1,23:30,0.7023,0.649
幸福村1社,1,Day1,23:45,0.6883,0.651
幸福村1社,1,Day2,00:00,0.6918,0.659
幸福村1社,1,Day2,00:15,0.6816,0.733
幸福村1社,1,Day2,00:30,0.6731,0.629
幸福村1社,1,Day2,00:45,0.6771,0.631
幸福村1社,1,Day2,01:00,0.6689,0.635
幸福村1社,1,Day2,01:15,0.6617,0.646
幸福村1社,1,Day2,01:30,0.6408,0.595
幸福村1社,1,Day2,01:45,0.6316,0.566
幸福村1社,1,Day2,02:00,0.6309,0.605
幸福村1社,1,Day2,02:15,0.6427,0.628
幸福村1社,1,Day2,02:30,0.6329,0.59
幸福村1社,1,Day2,02:45,0.644,0.569
幸福村1社,1,Day2,03:00,0.6419,0.633
幸福村1社,1,Day2,03:15,0.6199,0.593
幸福村1社,1,Day2,03:30,0.6349,0.599
幸福村1社,1,Day2,03:45,0.6421,0.559
幸福村1社,1,Day2,04:00,0.6205,0.611
幸福村1社,1,Day2,04:15,0.6453,0.617
幸福村1社,1,Day2,04:30,0.6251,0.599
幸福村1社,1,Day2,04:45,0.6279,0.61
幸福村1社,1,Day2,05:00,0.6371,0.637
幸福村1社,1,Day2,05:15,0.6013,0.603
幸福村1社,1,Day2,05:30,0.6301,0.55
幸福村1社,1,Day2,05:45,0.6321,0.602
幸福村1社,1,Day2,06:00,0.6418,0.594
幸福村1社,1,Day2,06:15,0.6189,0.613
幸福村1社,1,Day2,06:30,0.6909,0.629
幸福村1社,1,Day2,06:45,0.7412,0.645
幸福村1社,1,Day2,07:00,0.7438,0.697
幸福村1社,1,Day2,07:15,0.7585,0.96
幸福村1社,1,Day2,07:30,0.7983,0.967
幸福村1社,1,Day2,07:45,0.8563,0.642
幸福村1社,1,Day2,08:00,0.8295,0.908
幸福村1社,1,Day2,08:15,0.9033,0.858
幸福村1社,1,Day2,08:30,0.9428,0.995
幸福村1社,1,Day2,08:45,0.9431,0.975
幸福村1社,1,Day2,09:00,0.9429,0.993
幸福村1社,1,Day2,09:15,0.9045,0.815
幸福村1社,1,Day2,09:30,0.9029,0.955
幸福村1社,1,Day2,09:45,0.8971,0.821
幸福村1社,1,Day2,10:00,0.8695,0.672
幸福村1社,1,Day2,10:15,0.8044,0.67
幸福村1社,1,Day2,10:30,0.7917,0.641
幸福村1社,1,Day2,10:45,0.8234,0.985
幸福村1社,1,Day2,11:00,0.7317,0.652
幸福村1社,1,Day2,11:15,0.7526,0.943
幸福村1社,1,Day2,11:30,0.7676,0.734
幸福村1社,1,Day2,11:45,0.7576,0.989
幸福村1社,1,Day2,12:00,0.7554,0.682
幸福村1社,1,Day2,12:15,0.7264,0.663
幸福村1社,1,Day2,12:30,0.7403,0.601
幸福村1社,1,Day2,12:45,0.7589,0.904
幸福村1社,1,Day2,13:00,0.7296,0.581
幸福村1社,1,Day2,13:15,0.7202,0.599
幸福村1社,1,Day2,13:30,0.7173,0.705
幸福村1社,1,Day2,13:45,0.7504,0.729
幸福村1社,1,Day2,14:00,0.7229,0.794
幸福村1社,1,Day2,14:15,0.7417,0.76
幸福村1社,1,Day2,14:30,0.7817,0.757
幸福村1社,1,Day2,14:45,0.7772,0.682
幸福村1社,1,Day2,15:00,0.762,0.705
幸福村1社,1,Day2,15:15,0.7419,0.66
幸福村1社,1,Day2,15:30,0.7492,0.706
幸福村1社,1,Day2,15:45,0.7439,0.642
幸福村1社,1,Day2,16:00,0.7536,0.595
幸福村1社,1,Day2,16:15,0.7662,0.982
幸福村1社,1,Day2,16:30,0.796,0.69
幸福村1社,1,Day2,16:45,0.8076,0.697
幸福村1社,1,Day2,17:00,0.8323,0.645
幸福村1社,1,Day2,17:15,0.8506,0.647
幸福村1社,1,Day2,17:30,0.8872,0.683
幸福村1社,1,Day2,17:45,0.8721,0.976
幸福村1社,1,Day2,18:00,0.8531,0.999
幸福村1社,1,Day2,18:15,0.8648,0.744
幸福村1社,1,Day2,18:30,0.8507,0.676
幸福村1社,1,Day2,18:45,0.852,0.636
幸福村1社,1,Day2,19:00,0.819,0.73
幸福村1社,1,Day2,19:15,0.8805,0.888
幸福村1社,1,Day2,19:30,0.8812,0.964
幸福村1社,1,Day2,19:45,0.8527,0.785
幸福村1社,1,Day2,20:00,0.8634,0.837
幸福村1社,1,Day2,20:15,0.8787,0.9
幸福村1社,1,Day2,20:30,0.8452,0.873
幸福村1社,1,Day2,20:45,0.8269,0.86
幸福村1社,1,Day2,21:00,0.8421,0.788
幸福村1社,1,Day2,21:15,0.8319,0.788
幸福村1社,1,Day2,21:30,0.8097,0.743
幸福村1社,1,Day2,21:45,0.8034,0.836
幸福村1社,1,Day2,22:00,0.7788,0.699
幸福村1社,1,Day2,22:15,0.7545,0.686
幸福村1社,1,Day2,22:30,0.7457,0.74
幸福村1社,1,Day2,22:45,0.731,0.678
幸福村1社,1,Day2,23:00,0.7214,0.652
幸福村1社,1,Day2,23:15,0.7305,0.618
幸福村1社,1,Day2,23:30,0.7067,0.738
幸福村1社,1,Day2,23:45,0.6931,0.713
幸福村1社,1,Day3,00:00,0.6889,0.639
幸福村1社,1,Day3,00:15,0.6851,0.619
幸福村1社,1,Day3,00:30,0.676,0.588
幸福村1社,1,Day3,00:45,0.6781,0.618
幸福村1社,1,Day3,01:00,0.673,0.587
幸福村1社,1,Day3,01:15,0.665,0.616
幸福村1社,1,Day3,01:30,0.6508,0.593
幸福村1社,1,Day3,01:45,0.64,0.609
幸福村1社,1,Day3,02:00,0.6286,0.64
幸福村1社,1,Day3,02:15,0.657,0.622
幸福村1社,1,Day3,02:30,0.636,0.578
幸福村1社,1,Day3,02:45,0.6466,0.576
幸福村1社,1,Day3,03:00,0.6396,0.607
幸福村1社,1,Day3,03:15,0.6422,0.588
幸福村1社,1,Day3,03:30,0.6352,0.586
幸福村1社,1,Day3,03:45,0.6404,0.619
幸福村1社,1,Day3,04:00,0.6423,0.585
幸福村1社,1,Day3,04:15,0.6526,0.634
幸福村1社,1,Day3,04:30,0.6438,0.541
幸福村1社,1,Day3,04:45,0.6465,0.593
幸福村1社,1,Day3,05:00,0.6242,0.574
幸福村1社,1,Day3,05:15,0.6331,0.597
幸福村1社,1,Day3,05:30,0.6251,0.58
幸福村1社,1,Day3,05:45,0.638,0.614
幸福村1社,1,Day3,06:00,0.6472,0.599
幸福村1社,1,Day3,06:15,0.6453,0.577
幸福村1社,1,Day3,06:30,0.7066,0.582
幸福村1社,1,Day3,06:45,0.7159,0.941
幸福村1社,1,Day3,07:00,0.765,0.657
幸福村1社,1,Day3,07:15,0.7726,0.582
幸福村1社,1,Day3,07:30,0.8306,0.913
幸福村1社,1,Day3,07:45,0.8377,0.944
幸福村1社,1,Day3,08:00,0.846,0.942
幸福村1社,1,Day3,08:15,0.9126,0.97
幸福村1社,1,Day3,08:30,0.9262,0.993
幸福村1社,1,Day3,08:45,0.9404,0.982
幸福村1社,1,Day3,09:00,0.9255,0.967
幸福村1社,1,Day3,09:15,0.9181,0.988
幸福村1社,1,Day3,09:30,0.9373,0.98
幸福村1社,1,Day3,09:45,0.9052,0.999
幸福村1社,1,Day3,10:00,0.882,0.772
幸福村1社,1,Day3,10:15,0.8294,0.595
幸福村1社,1,Day3,10:30,0.8074,0.842
幸福村1社,1,Day3,10:45,0.8394,0.607
幸福村1社,1,Day3,11:00,0.7728,0.635
幸福村1社,1,Day3,11:15,0.7928,0.587
幸福村1社,1,Day3,11:30,0.7446,0.7
幸福村1社,1,Day3,11:45,0.7656,0.69
