district,sample,day,time,predicted,true
甘伍村3社,0,Day1,21:30,0.0221,0.0
甘伍村3社,0,Day1,21:45,0.0574,0.0
甘伍村3社,0,Day1,22:00,0.0509,0.0
甘伍村3社,0,Day1,22:15,-0.0009,0.0
甘伍村3社,0,Day1,22:30,0.0349,0.0
甘伍村3社,0,Day1,22:45,0.0379,0.0
甘伍村3社,0,Day1,23:00,0.0467,0.0
甘伍村3社,0,Day1,23:15,0.0557,0.0
甘伍村3社,0,Day1,23:30,0.0239,0.0
甘伍村3社,0,Day1,23:45,0.0477,0.0
甘伍村3社,0,Day2,00:00,0.0242,0.0
甘伍村3社,0,Day2,00:15,0.0441,0.0
甘伍村3社,0,Day2,00:30,0.0581,0.0
甘伍村3社,0,Day2,00:45,0.0526,0.0
甘伍村3社,0,Day2,01:00,0.0567,0.0
甘伍村3社,0,Day2,01:15,0.0269,0.0
甘伍村3社,0,Day2,01:30,0.0289,0.0
甘伍村3社,0,Day2,01:45,0.0208,0.0
甘伍村3社,0,Day2,02:00,0.038,0.0
甘伍村3社,0,Day2,02:15,0.0042,0.0
甘伍村3社,0,Day2,02:30,0.0415,0.0
甘伍村3社,0,Day2,02:45,0.0305,0.0
甘伍村3社,0,Day2,03:00,0.0542,0.0
甘伍村3社,0,Day2,03:15,0.0432,0.0
甘伍村3社,0,Day2,03:30,0.0568,0.0
甘伍村3社,0,Day2,03:45,0.0362,0.0
甘伍村3社,0,Day2,04:00,0.0297,0.0
甘伍村3社,0,Day2,04:15,0.0655,0.0
甘伍村3社,0,Day2,04:30,0.0605,0.0
甘伍村3社,0,Day2,04:45,0.043,0.0
甘伍村3社,0,Day2,05:00,0.0354,0.0
甘伍村3社,0,Day2,05:15,0.0637,0.0
甘伍村3社,0,Day2,05:30,0.0429,0.0
甘伍村3社,0,Day2,05:45,0.041,0.0
甘伍村3社,0,Day2,06:00,0.065,0.0
甘伍村3社,0,Day2,06:15,0.0601,0.0
甘伍村3社,0,Day2,06:30,0.0364,0.0
甘伍村3社,0,Day2,06:45,0.0458,0.0
甘伍村3社,0,Day2,07:00,0.0689,0.0
甘伍村3社,0,Day2,07:15,0.0425,0.0
甘伍村3社,0,Day2,07:30,0.0436,0.0
甘伍村3社,0,Day2,07:45,0.0786,0.0
甘伍村3社,0,Day2,08:00,0.0782,0.0
甘伍村3社,0,Day2,08:15,0.0828,0.0
甘伍村3社,0,Day2,08:30,0.0708,0.0
甘伍村3社,0,Day2,08:45,0.0287,0.0
甘伍村3社,0,Day2,09:00,0.0761,0.0
甘伍村3社,0,Day2,09:15,0.0945,0.0
甘伍村3社,0,Day2,09:30,0.0715,0.0
甘伍村3社,0,Day2,09:45,0.0779,0.0
甘伍村3社,0,Day2,10:00,0.0607,1.0
甘伍村3社,0,Day2,10:15,0.0905,1.0
甘伍村3社,0,Day2,10:30,0.1332,1.0
甘伍村3社,0,Day2,10:45,0.0974,1.0
甘伍村3社,0,Day2,11:00,0.1359,0.0
甘伍村3社,0,Day2,11:15,0.1519,0.0
甘伍村3社,0,Day2,11:30,0.161,0.0
甘伍村3社,0,Day2,11:45,0.134,0.0
甘伍村3社,0,Day2,12:00,0.1281,0.0
甘伍村3社,0,Day2,12:15,0.1039,0.0
甘伍村3社,0,Day2,12:30,0.0913,0.0
甘伍村3社,0,Day2,12:45,0.114,0.0
甘伍村3社,0,Day2,13:00,0.0436,0.0
甘伍村3社,0,Day2,13:15,0.0632,0.0
甘伍村3社,0,Day2,13:30,0.1088,0.0
甘伍村3社,0,Day2,13:45,0.0856,0.0
甘伍村3社,0,Day2,14:00,0.0583,0.0
甘伍村3社,0,Day2,14:15,0.0422,0.0
甘伍村3社,0,Day2,14:30,0.051,0.0
甘伍村3社,0,Day2,14:45,0.0344,0.0
甘伍村3社,0,Day2,15:00,0.0268,0.0
甘伍村3社,0,Day2,15:15,0.0517,0.0
甘伍村3社,0,Day2,15:30,0.0529,0.0
甘伍村3社,0,Day2,15:45,0.0611,0.0
甘伍村3社,0,Day2,16:00,0.0553,0.0
甘伍村3社,0,Day2,16:15,0.0379,0.0
甘伍村3社,0,Day2,16:30,0.0248,0.0
甘伍村3社,0,Day2,16:45,0.0509,0.0
甘伍村3社,0,Day2,17:00,0.0521,0.0
甘伍村3社,0,Day2,17:15,0.056,0.0
甘伍村3社,0,Day2,17:30,0.0682,0.0
甘伍村3社,0,Day2,17:45,0.0948,0.0
甘伍村3社,0,Day2,18:00,0.0622,0.0
甘伍村3社,0,Day2,18:15,0.07,0.0
甘伍村3社,0,Day2,18:30,0.0661,0.0
甘伍村3社,0,Day2,18:45,0.0701,0.0
甘伍村3社,0,Day2,19:00,0.054,0.0
甘伍村3社,0,Day2,19:15,0.028,0.0
甘伍村3社,0,Day2,19:30,0.0568,0.0
甘伍村3社,0,Day2,19:45,0.0661,0.0
甘伍村3社,0,Day2,20:00,0.0745,0.0
甘伍村3社,0,Day2,20:15,0.0451,0.0
甘伍村3社,0,Day2,20:30,0.0496,0.0
甘伍村3社,0,Day2,20:45,0.0317,0.0
甘伍村3社,0,Day2,21:00,0.0279,0.0
甘伍村3社,0,Day2,21:15,0.0039,0.0
甘伍村3社,0,Day2,21:30,0.0275,0.0
甘伍村3社,0,Day2,21:45,0.0314,0.0
甘伍村3社,0,Day2,22:00,0.0303,0.0
甘伍村3社,0,Day2,22:15,0.0332,0.0
甘伍村3社,0,Day2,22:30,0.0126,0.0
甘伍村3社,0,Day2,22:45,0.032,0.0
甘伍村3社,0,Day2,23:00,0.0369,0.0
甘伍村3社,0,Day2,23:15,0.0407,0.0
甘伍村3社,0,Day2,23:30,0.0427,0.0
甘伍村3社,0,Day2,23:45,0.0121,0.0
甘伍村3社,0,Day3,00:00,0.0253,0.0
甘伍村3社,0,Day3,00:15,0.0395,0.0
甘伍村3社,0,Day3,00:30,0.0236,0.0
甘伍村3社,0,Day3,00:45,0.0401,0.0
甘伍村3社,0,Day3,01:00,0.0246,0.0
甘伍村3社,0,Day3,01:15,0.0044,0.0
甘伍村3社,0,Day3,01:30,0.0596,0.0
甘伍村3社,0,Day3,01:45,0.0196,0.0
甘伍村3社,0,Day3,02:00,0.0252,0.0
甘伍村3社,0,Day3,02:15,0.0305,0.0
甘伍村3社,0,Day3,02:30,0.0519,0.0
甘伍村3社,0,Day3,02:45,0.0219,0.0
甘伍村3社,0,Day3,03:00,0.0396,0.0
甘伍村3社,0,Day3,03:15,0.0236,0.0
甘伍村3社,0,Day3,03:30,0.0156,0.0
甘伍村3社,0,Day3,03:45,0.0178,0.0
甘伍村3社,0,Day3,04:00,0.0236,0.0
甘伍村3社,0,Day3,04:15,0.051,0.0
甘伍村3社,0,Day3,04:30,0.0399,0.0
甘伍村3社,0,Day3,04:45,0.0556,0.0
甘伍村3社,0,Day3,05:00,0.0612,0.0
甘伍村3社,0,Day3,05:15,0.0342,0.0
甘伍村3社,0,Day3,05:30,0.0497,0.0
甘伍村3社,0,Day3,05:45,0.0522,0.0
甘伍村3社,0,Day3,06:00,0.0716,0.0
甘伍村3社,0,Day3,06:15,0.0463,0.0
甘伍村3社,0,Day3,06:30,0.0387,0.0
甘伍村3社,0,Day3,06:45,0.0745,0.0
甘伍村3社,0,Day3,07:00,0.0587,0.0
甘伍村3社,0,Day3,07:15,0.0396,0.0
甘伍村3社,0,Day3,07:30,0.0467,0.0
甘伍村3社,0,Day3,07:45,0.0636,0.0
甘伍村3社,0,Day3,08:00,0.0715,0.0
甘伍村3社,0,Day3,08:15,0.0822,0.0
甘伍村3社,0,Day3,08:30,0.0599,0.0
甘伍村3社,0,Day3,08:45,0.079,0.0
甘伍村3社,0,Day3,09:00,0.1175,0.0
甘伍村3社,0,Day3,09:15,0.1025,0.0
甘伍村3社,0,Day3,09:30,0.0829,0.0
甘伍村3社,0,Day3,09:45,0.067,0.0
甘伍村3社,0,Day3,10:00,0.0852,0.0
甘伍村3社,0,Day3,10:15,0.0674,0.0
甘伍村3社,0,Day3,10:30,0.0713,0.0
甘伍村3社,0,Day3,10:45,0.136,0.0
甘伍村3社,0,Day3,11:00,0.1578,0.0
甘伍村3社,0,Day3,11:15,0.174,0.0
甘伍村3社,0,Day3,11:30,0.1779,1.0
甘伍村3社,0,Day3,11:45,0.1778,0.0
甘伍村3社,0,Day3,12:00,0.1219,0.0
甘伍村3社,0,Day3,12:15,0.123,0.0
甘伍村3社,0,Day3,12:30,0.1358,0.0
甘伍村3社,0,Day3,12:45,0.1278,0.0
甘伍村3社,0,Day3,13:00,0.0719,0.0
甘伍村3社,0,Day3,13:15,0.0678,0.0
甘伍村3社,0,Day3,13:30,0.1097,0.0
甘伍村3社,0,Day3,13:45,0.0793,0.0
甘伍村3社,0,Day3,14:00,0.0877,0.0
甘伍村3社,0,Day3,14:15,0.0579,0.0
甘伍村3社,0,Day3,14:30,0.0436,0.0
甘伍村3社,0,Day3,14:45,0.0199,0.0
甘伍村3社,0,Day3,15:00,0.037,0.0
甘伍村3社,0,Day3,15:15,0.0492,0.0
甘伍村3社,0,Day3,15:30,0.0608,0.0
甘伍村3社,0,Day3,15:45,0.0737,0.0
甘伍村3社,0,Day3,16:00,0.0532,0.0
甘伍村3社,0,Day3,16:15,0.0605,0.0
甘伍村3社,0,Day3,16:30,0.0586,0.0
甘伍村3社,0,Day3,16:45,0.0613,0.0
甘伍村3社,0,Day3,17:00,0.0579,0.0
甘伍村3社,0,Day3,17:15,0.0775,0.0
甘伍村3社,0,Day3,17:30,0.063,0.0
甘伍村3社,0,Day3,17:45,0.0613,0.0
甘伍村3社,0,Day3,18:00,0.0603,0.0
甘伍村3社,0,Day3,18:15,0.0577,0.0
甘伍村3社,0,Day3,18:30,0.0606,0.0
甘伍村3社,0,Day3,18:45,0.0622,0.0
甘伍村3社,0,Day3,19:00,0.027,0.0
甘伍村3社,0,Day3,19:15,0.0456,0.0
甘伍村3社,0,Day3,19:30,0.0356,0.0
甘伍村3社,0,Day3,19:45,0.0785,0.0
甘伍村3社,0,Day3,20:00,0.0692,0.0
甘伍村3社,0,Day3,20:15,0.079,0.0
甘伍村3社,0,Day3,20:30,0.0812,0.0
甘伍村3社,0,Day3,20:45,0.0708,0.0
甘伍村3社,0,Day3,21:00,0.0545,0.0
甘伍村3社,0,Day3,21:15,0.0203,0.0
甘伍村3社,0,Day3,21:30,0.0307,0.0
甘伍村3社,0,Day3,21:45,0.0471,0.0
甘伍村3社,0,Day3,22:00,0.0537,0.0
甘伍村3社,0,Day3,22:15,0.0542,0.0
甘伍村3社,0,Day3,22:30,0.0439,0.0
甘伍村3社,0,Day3,22:45,0.0462,0.0
甘伍村3社,0,Day3,23:00,0.038,0.0
甘伍村3社,0,Day3,23:15,0.0613,0.0
甘伍村3社,0,Day3,23:30,0.0321,0.0
甘伍村3社,0,Day3,23:45,0.0393,0.0
幸福村4社,1,Day1,00:00,1.0,1.0
幸福村4社,1,Day1,00:15,1.0,1.0
幸福村4社,1,Day1,00:30,1.0,1.0
幸福村4社,1,Day1,00:45,1.0,1.0
幸福村4社,1,Day1,01:00,1.0,1.0
幸福村4社,1,Day1,01:15,1.0,1.0
幸福村4社,1,Day1,01:30,1.0,1.0
幸福村4社,1,Day1,01:45,1.0,1.0
幸福村4社,1,Day1,02:00,1.0,1.0
幸福村4社,1,Day1,02:15,1.0,1.0
幸福村4社,1,Day1,02:30,1.0,1.0
幸福村4社,1,Day1,02:45,1.0,1.0
幸福村4社,1,Day1,03:00,1.0,1.0
幸福村4社,1,Day1,03:15,1.0,1.0
幸福村4社,1,Day1,03:30,1.0,1.0
幸福村4社,1,Day1,03:45,1.0,1.0
幸福村4社,1,Day1,04:00,1.0,1.0
幸福村4社,1,Day1,04:15,1.0,1.0
幸福村4社,1,Day1,04:30,1.0,1.0
幸福村4社,1,Day1,04:45,1.0,1.0
幸福村4社,1,Day1,05:00,1.0,1.0
幸福村4社,1,Day1,05:15,1.0,1.0
幸福村4社,1,Day1,05:30,1.0,1.0
幸福村4社,1,Day1,05:45,1.0,1.0
幸福村4社,1,Day1,06:00,1.0,1.0
幸福村4社,1,Day1,06:15,1.0,1.0
幸福村4社,1,Day1,06:30,1.0,1.0
幸福村4社,1,Day1,06:45,1.0,1.0
幸福村4社,1,Day1,07:00,1.0,1.0
幸福村4社,1,Day1,07:15,1.0,1.0
幸福村4社,1,Day1,07:30,1.0,1.0
幸福村4社,1,Day1,07:45,1.0,1.0
幸福村4社,1,Day1,08:00,1.0,1.0
幸福村4社,1,Day1,08:15,1.0,1.0
幸福村4社,1,Day1,08:30,1.0,1.0
幸福村4社,1,Day1,08:45,1.0,1.0
幸福村4社,1,Day1,09:00,1.0,1.0
幸福村4社,1,Day1,09:15,1.0,1.0
幸福村4社,1,Day1,09:30,1.0,1.0
幸福村4社,1,Day1,09:45,1.0,1.0
幸福村4社,1,Day1,10:00,1.0,1.0
幸福村4社,1,Day1,10:15,1.0,1.0
幸福村4社,1,Day1,10:30,1.0,1.0
幸福村4社,1,Day1,10:45,1.0,1.0
幸福村4社,1,Day1,11:00,1.0,1.0
幸福村4社,1,Day1,11:15,1.0,1.0
幸福村4社,1,Day1,11:30,1.0,1.0
幸福村4社,1,Day1,11:45,1.0,1.0
幸福村4社,1,Day1,12:00,1.0,1.0
幸福村4社,1,Day1,12:15,1.0,1.0
幸福村4社,1,Day1,12:30,1.0,1.0
幸福村4社,1,Day1,12:45,1.0,1.0
幸福村4社,1,Day1,13:00,1.0,1.0
幸福村4社,1,Day1,13:15,1.0,1.0
幸福村4社,1,Day1,13:30,1.0,1.0
幸福村4社,1,Day1,13:45,1.0,1.0
幸福村4社,1,Day1,14:00,1.0,1.0
幸福村4社,1,Day1,14:15,1.0,1.0
幸福村4社,1,Day1,14:30,1.0,1.0
幸福村4社,1,Day1,14:45,1.0,1.0
幸福村4社,1,Day1,15:00,1.0,1.0
幸福村4社,1,Day1,15:15,1.0,1.0
幸福村4社,1,Day1,15:30,1.0,1.0
幸福村4社,1,Day1,15:45,1.0,1.0
幸福村4社,1,Day1,16:00,1.0,1.0
幸福村4社,1,Day1,16:15,1.0,1.0
幸福村4社,1,Day1,16:30,1.0,1.0
幸福村4社,1,Day1,16:45,1.0,1.0
幸福村4社,1,Day1,17:00,1.0,1.0
幸福村4社,1,Day1,17:15,1.0,1.0
幸福村4社,1,Day1,17:30,1.0,1.0
幸福村4社,1,Day1,17:45,1.0,1.0
幸福村4社,1,Day1,18:00,1.0,1.0
幸福村4社,1,Day1,18:15,1.0,1.0
幸福村4社,1,Day1,18:30,1.0,1.0
幸福村4社,1,Day1,18:45,1.0,1.0
幸福村4社,1,Day1,19:00,1.0,1.0
幸福村4社,1,Day1,19:15,1.0,1.0
幸福村4社,1,Day1,19:30,1.0,1.0
幸福村4社,1,Day1,19:45,1.0,1.0
幸福村4社,1,Day1,20:00,1.0,1.0
幸福村4社,1,Day1,20:15,1.0,1.0
幸福村4社,1,Day1,20:30,1.0,1.0
幸福村4社,1,Day1,20:45,1.0,1.0
幸福村4社,1,Day1,21:00,1.0,1.0
幸福村4社,1,Day1,21:15,1.0,1.0
幸福村4社,1,Day1,21:30,1.0,1.0
幸福村4社,1,Day1,21:45,1.0,1.0
幸福村4社,1,Day1,22:00,1.0,1.0
幸福村4社,1,Day1,22:15,1.0,1.0
幸福村4社,1,Day1,22:30,1.0,1.0
幸福村4社,1,Day1,22:45,1.0,1.0
幸福村4社,1,Day1,23:00,1.0,1.0
幸福村4社,1,Day1,23:15,1.0,1.0
幸福村4社,1,Day1,23:30,1.0,1.0
幸福村4社,1,Day1,23:45,1.0,1.0
幸福村4社,1,Day2,00:00,1.0,1.0
幸福村4社,1,Day2,00:15,1.0,1.0
幸福村4社,1,Day2,00:30,1.0,1.0
幸福村4社,1,Day2,00:45,1.0,1.0
幸福村4社,1,Day2,01:00,1.0,1.0
幸福村4社,1,Day2,01:15,1.0,1.0
幸福村4社,1,Day2,01:30,1.0,1.0
幸福村4社,1,Day2,01:45,1.0,1.0
幸福村4社,1,Day2,02:00,1.0,1.0
幸福村4社,1,Day2,02:15,1.0,1.0
幸福村4社,1,Day2,02:30,1.0,1.0
幸福村4社,1,Day2,02:45,1.0,1.0
幸福村4社,1,Day2,03:00,1.0,1.0
幸福村4社,1,Day2,03:15,1.0,1.0
幸福村4社,1,Day2,03:30,1.0,1.0
幸福村4社,1,Day2,03:45,1.0,1.0
幸福村4社,1,Day2,04:00,1.0,1.0
幸福村4社,1,Day2,04:15,1.0,1.0
幸福村4社,1,Day2,04:30,1.0,1.0
幸福村4社,1,Day2,04:45,1.0,1.0
幸福村4社,1,Day2,05:00,1.0,1.0
幸福村4社,1,Day2,05:15,1.0,1.0
幸福村4社,1,Day2,05:30,1.0,1.0
幸福村4社,1,Day2,05:45,1.0,1.0
幸福村4社,1,Day2,06:00,1.0,1.0
幸福村4社,1,Day2,06:15,1.0,1.0
幸福村4社,1,Day2,06:30,1.0,1.0
幸福村4社,1,Day2,06:45,1.0,1.0
幸福村4社,1,Day2,07:00,1.0,1.0
幸福村4社,1,Day2,07:15,1.0,1.0
幸福村4社,1,Day2,07:30,1.0,1.0
幸福村4社,1,Day2,07:45,1.0,1.0
幸福村4社,1,Day2,08:00,1.0,1.0
幸福村4社,1,Day2,08:15,1.0,1.0
幸福村4社,1,Day2,08:30,1.0,1.0
幸福村4社,1,Day2,08:45,1.0,1.0
幸福村4社,1,Day2,09:00,1.0,1.0
幸福村4社,1,Day2,09:15,1.0,1.0
幸福村4社,1,Day2,09:30,1.0,1.0
幸福村4社,1,Day2,09:45,1.0,1.0
幸福村4社,1,Day2,10:00,1.0,1.0
幸福村4社,1,Day2,10:15,1.0,1.0
幸福村4社,1,Day2,10:30,1.0,1.0
幸福村4社,1,Day2,10:45,1.0,1.0
幸福村4社,1,Day2,11:00,1.0,1.0
幸福村4社,1,Day2,11:15,1.0,1.0
幸福村4社,1,Day2,11:30,1.0,1.0
幸福村4社,1,Day2,11:45,1.0,1.0
幸福村4社,1,Day2,12:00,1.0,1.0
幸福村4社,1,Day2,12:15,1.0,1.0
幸福村4社,1,Day2,12:30,1.0,1.0
幸福村4社,1,Day2,12:45,1.0,1.0
幸福村4社,1,Day2,13:00,1.0,1.0
幸福村4社,1,Day2,13:15,1.0,1.0
幸福村4社,1,Day2,13:30,1.0,1.0
幸福村4社,1,Day2,13:45,1.0,1.0
幸福村4社,1,Day2,14:00,1.0,1.0
幸福村4社,1,Day2,14:15,1.0,1.0
幸福村4社,1,Day2,14:30,1.0,1.0
幸福村4社,1,Day2,14:45,1.0,1.0
幸福村4社,1,Day2,15:00,1.0,1.0
幸福村4社,1,Day2,15:15,1.0,1.0
幸福村4社,1,Day2,15:30,1.0,1.0
幸福村4社,1,Day2,15:45,1.0,1.0
幸福村4社,1,Day2,16:00,1.0,1.0
幸福村4社,1,Day2,16:15,1.0,1.0
幸福村4社,1,Day2,16:30,1.0,1.0
幸福村4社,1,Day2,16:45,1.0,1.0
幸福村4社,1,Day2,17:00,1.0,1.0
幸福村4社,1,Day2,17:15,1.0,1.0
幸福村4社,1,Day2,17:30,1.0,1.0
幸福村4社,1,Day2,17:45,1.0,1.0
幸福村4社,1,Day2,18:00,1.0,1.0
幸福村4社,1,Day2,18:15,1.0,1.0
幸福村4社,1,Day2,18:30,1.0,1.0
幸福村4社,1,Day2,18:45,1.0,1.0
幸福村4社,1,Day2,19:00,1.0,1.0
幸福村4社,1,Day2,19:15,1.0,1.0
幸福村4社,1,Day2,19:30,1.0,1.0
幸福村4社,1,Day2,19:45,1.0,1.0
幸福村4社,1,Day2,20:00,1.0,1.0
幸福村4社,1,Day2,20:15,1.0,1.0
幸福村4社,1,Day2,20:30,1.0,1.0
幸福村4社,1,Day2,20:45,1.0,1.0
幸福村4社,1,Day2,21:00,1.0,1.0
幸福村4社,1,Day2,21:15,1.0,1.0
幸福村4社,1,Day2,21:30,1.0,1.0
幸福村4社,1,Day2,21:45,1.0,1.0
幸福村4社,1,Day2,22:00,1.0,1.0
幸福村4社,1,Day2,22:15,1.0,1.0
幸福村4社,1,Day2,22:30,1.0,1.0
幸福村4社,1,Day2,22:45,1.0,1.0
幸福村4社,1,Day2,23:00,1.0,1.0
幸福村4社,1,Day2,23:15,1.0,1.0
幸福村4社,1,Day2,23:30,1.0,1.0
幸福村4社,1,Day2,23:45,1.0,1.0
幸福村4社,1,Day3,00:00,1.0,1.0
幸福村4社,1,Day3,00:15,1.0,1.0
幸福村4社,1,Day3,00:30,1.0,1.0
幸福村4社,1,Day3,00:45,1.0,1.0
幸福村4社,1,Day3,01:00,1.0,1.0
幸福村4社,1,Day3,01:15,1.0,1.0
幸福村4社,1,Day3,01:30,1.0,1.0
幸福村4社,1,Day3,01:45,1.0,1.0
幸福村4社,1,Day3,02:00,1.0,1.0
幸福村4社,1,Day3,02:15,1.0,1.0
幸福村4社,1,Day3,02:30,1.0,1.0
幸福村4社,1,Day3,02:45,1.0,1.0
幸福村4社,1,Day3,03:00,1.0,1.0
幸福村4社,1,Day3,03:15,1.0,1.0
幸福村4社,1,Day3,03:30,1.0,1.0
幸福村4社,1,Day3,03:45,1.0,1.0
幸福村4社,1,Day3,04:00,1.0,1.0
幸福村4社,1,Day3,04:15,1.0,1.0
幸福村4社,1,Day3,04:30,1.0,1.0
幸福村4社,1,Day3,04:45,1.0,1.0
幸福村4社,1,Day3,05:00,1.0,1.0
幸福村4社,1,Day3,05:15,1.0,1.0
幸福村4社,1,Day3,05:30,1.0,1.0
幸福村4社,1,Day3,05:45,1.0,1.0
幸福村4社,1,Day3,06:00,1.0,1.0
幸福村4社,1,Day3,06:15,1.0,1.0
幸福村4社,1,Day3,06:30,1.0,1.0
幸福村4社,1,Day3,06:45,1.0,1.0
幸福村4社,1,Day3,07:00,1.0,1.0
幸福村4社,1,Day3,07:15,1.0,1.0
幸福村4社,1,Day3,07:30,1.0,1.0
幸福村4社,1,Day3,07:45,1.0,1.0
幸福村4社,1,Day3,08:00,1.0,1.0
幸福村4社,1,Day3,08:15,1.0,1.0
幸福村4社,1,Day3,08:30,1.0,1.0
幸福村4社,1,Day3,08:45,1.0,1.0
幸福村4社,1,Day3,09:00,1.0,1.0
幸福村4社,1,Day3,09:15,1.0,1.0
幸福村4社,1,Day3,09:30,1.0,1.0
幸福村4社,1,Day3,09:45,1.0,1.0
幸福村4社,1,Day3,10:00,1.0,1.0
幸福村4社,1,Day3,10:15,1.0,1.0
幸福村4社,1,Day3,10:30,1.0,1.0
幸福村4社,1,Day3,10:45,1.0,1.0
幸福村4社,1,Day3,11:00,1.0,1.0
幸福村4社,1,Day3,11:15,1.0,1.0
幸福村4社,1,Day3,11:30,1.0,1.0
幸福村4社,1,Day3,11:45,1.0,1.0
幸福村4社,1,Day3,12:00,1.0,1.0
幸福村4社,1,Day3,12:15,1.0,1.0
幸福村4社,1,Day3,12:30,1.0,1.0
幸福村4社,1,Day3,12:45,1.0,1.0
幸福村4社,1,Day3,13:00,1.0,1.0
幸福村4社,1,Day3,13:15,1.0,1.0
幸福村4社,1,Day3,13:30,1.0,1.0
幸福村4社,1,Day3,13:45,1.0,1.0
幸福村4社,1,Day3,14:00,1.0,1.0
